id,run_id,timeStep,numberPedsInformed-PID10,numberPedsAll-PID10,percentageInformed-PID10,numberPedsInformed-PID20,numberPedsAll-PID20,percentageInformed-PID20
17,0,8.800000000000011,222,222,1.0,1309,1309,1.0
17,0,9.200000000000005,219,219,1.0,1309,1309,1.0
17,0,9.600000000000009,218,218,1.0,1309,1309,1.0
17,0,10.0,211,211,1.0,1309,1309,1.0
17,0,10.400000000000006,210,210,1.0,1309,1309,1.0
18,0,0.0,0,509,0.0,0,2194,0.0
18,0,0.4000000000000057,0,509,0.0,0,2203,0.0
18,0,0.8000000000000114,0,514,0.0,0,2214,0.0
18,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
18,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
18,0,2.0,489,489,1.0,1725,2222,0.7763276327632763
18,0,2.4000000000000057,488,488,1.0,1725,2222,0.7763276327632763
18,0,2.800000000000012,481,481,1.0,1725,2221,0.7766771724448447
18,0,3.200000000000003,476,476,1.0,2216,2220,0.9981981981981982
18,0,3.6000000000000085,471,471,1.0,2216,2220,0.9981981981981982
18,0,4.0,466,466,1.0,2220,2220,1.0
18,0,4.400000000000006,461,461,1.0,2219,2219,1.0
18,0,4.800000000000011,454,454,1.0,2218,2218,1.0
18,0,5.200000000000003,445,445,1.0,2218,2218,1.0
18,0,5.6000000000000085,438,438,1.0,2218,2218,1.0
18,0,6.0,433,433,1.0,2218,2218,1.0
18,0,6.400000000000006,426,426,1.0,2217,2217,1.0
18,0,6.800000000000011,421,421,1.0,2217,2217,1.0
18,0,7.200000000000003,414,414,1.0,2217,2217,1.0
19,0,0.0,0,509,0.0,0,2194,0.0
19,0,0.4000000000000057,0,509,0.0,0,2203,0.0
19,0,0.8000000000000114,0,514,0.0,0,2214,0.0
19,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
19,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
19,0,2.0,489,489,1.0,1725,2222,0.7763276327632763
19,0,2.4000000000000057,488,488,1.0,1725,2222,0.7763276327632763
19,0,2.800000000000012,481,481,1.0,1725,2221,0.7766771724448447
19,0,3.200000000000003,476,476,1.0,2216,2220,0.9981981981981982
19,0,3.6000000000000085,471,471,1.0,2216,2220,0.9981981981981982
19,0,4.0,466,466,1.0,2220,2220,1.0
19,0,4.400000000000006,461,461,1.0,2219,2219,1.0
19,0,4.800000000000011,454,454,1.0,2218,2218,1.0
19,0,5.200000000000003,445,445,1.0,2218,2218,1.0
19,0,5.6000000000000085,438,438,1.0,2218,2218,1.0
19,0,6.0,433,433,1.0,2218,2218,1.0
19,0,6.400000000000006,426,426,1.0,2217,2217,1.0
19,0,6.800000000000011,421,421,1.0,2217,2217,1.0
19,0,7.200000000000003,414,414,1.0,2217,2217,1.0
20,0,0.0,0,509,0.0,0,2194,0.0
20,0,0.4000000000000057,0,509,0.0,0,2203,0.0
20,0,0.8000000000000114,0,514,0.0,0,2214,0.0
20,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
20,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
20,0,2.0,489,489,1.0,1725,2222,0.7763276327632763
20,0,2.4000000000000057,488,488,1.0,1725,2222,0.7763276327632763
20,0,2.800000000000012,481,481,1.0,1725,2221,0.7766771724448447
20,0,3.200000000000003,476,476,1.0,2216,2220,0.9981981981981982
20,0,3.6000000000000085,471,471,1.0,2216,2220,0.9981981981981982
20,0,4.0,466,466,1.0,2220,2220,1.0
20,0,4.400000000000006,461,461,1.0,2219,2219,1.0
20,0,4.800000000000011,454,454,1.0,2218,2218,1.0
20,0,5.200000000000003,445,445,1.0,2218,2218,1.0
20,0,5.6000000000000085,438,438,1.0,2218,2218,1.0
20,0,6.0,433,433,1.0,2218,2218,1.0
20,0,6.400000000000006,426,426,1.0,2217,2217,1.0
20,0,6.800000000000011,421,421,1.0,2217,2217,1.0
20,0,7.200000000000003,414,414,1.0,2217,2217,1.0
21,0,0.0,0,509,0.0,0,2194,0.0
21,0,0.4000000000000057,0,509,0.0,0,2203,0.0
21,0,0.8000000000000114,0,514,0.0,0,2214,0.0
21,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
21,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
21,0,2.0,10,486,0.0205761316872428,354,2222,0.1593159315931593
21,0,2.4000000000000057,10,481,0.0207900207900207,354,2222,0.1593159315931593
21,0,2.800000000000012,474,474,1.0,1826,2221,0.8221521837010356
21,0,3.200000000000003,470,470,1.0,1826,2220,0.8225225225225226
21,0,3.6000000000000085,465,465,1.0,1826,2220,0.8225225225225226
21,0,4.0,460,460,1.0,1826,2220,0.8225225225225226
21,0,4.400000000000006,454,454,1.0,1826,2219,0.8228931951329428
21,0,4.800000000000011,449,449,1.0,2180,2218,0.982867448151488
21,0,5.200000000000003,440,440,1.0,2180,2218,0.982867448151488
21,0,5.6000000000000085,433,433,1.0,2180,2218,0.982867448151488
21,0,6.0,429,429,1.0,2180,2218,0.982867448151488
21,0,6.400000000000006,423,423,1.0,2217,2217,1.0
21,0,6.800000000000011,414,414,1.0,2217,2217,1.0
21,0,7.200000000000003,408,408,1.0,2217,2217,1.0
21,0,7.600000000000008,401,401,1.0,2217,2217,1.0
21,0,8.0,393,393,1.0,2217,2217,1.0
21,0,8.400000000000006,389,389,1.0,2216,2216,1.0
21,0,8.800000000000011,383,383,1.0,2215,2215,1.0
22,0,0.0,0,509,0.0,0,2194,0.0
22,0,0.4000000000000057,0,509,0.0,0,2203,0.0
22,0,0.8000000000000114,0,514,0.0,0,2214,0.0
22,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
22,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
22,0,2.0,10,486,0.0205761316872428,354,2222,0.1593159315931593
22,0,2.4000000000000057,10,481,0.0207900207900207,354,2222,0.1593159315931593
22,0,2.800000000000012,474,474,1.0,1826,2221,0.8221521837010356
22,0,3.200000000000003,470,470,1.0,1826,2220,0.8225225225225226
22,0,3.6000000000000085,465,465,1.0,1826,2220,0.8225225225225226
22,0,4.0,460,460,1.0,1826,2220,0.8225225225225226
22,0,4.400000000000006,454,454,1.0,1826,2219,0.8228931951329428
22,0,4.800000000000011,449,449,1.0,2180,2218,0.982867448151488
22,0,5.200000000000003,440,440,1.0,2180,2218,0.982867448151488
22,0,5.6000000000000085,433,433,1.0,2180,2218,0.982867448151488
22,0,6.0,429,429,1.0,2180,2218,0.982867448151488
22,0,6.400000000000006,423,423,1.0,2217,2217,1.0
22,0,6.800000000000011,414,414,1.0,2217,2217,1.0
22,0,7.200000000000003,408,408,1.0,2217,2217,1.0
22,0,7.600000000000008,401,401,1.0,2217,2217,1.0
22,0,8.0,393,393,1.0,2217,2217,1.0
22,0,8.400000000000006,389,389,1.0,2216,2216,1.0
22,0,8.800000000000011,383,383,1.0,2215,2215,1.0
23,0,0.0,0,509,0.0,0,2194,0.0
23,0,0.4000000000000057,0,509,0.0,0,2203,0.0
23,0,0.8000000000000114,0,514,0.0,0,2214,0.0
23,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
23,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
23,0,2.0,10,486,0.0205761316872428,354,2222,0.1593159315931593
23,0,2.4000000000000057,10,481,0.0207900207900207,354,2222,0.1593159315931593
23,0,2.800000000000012,474,474,1.0,1826,2221,0.8221521837010356
23,0,3.200000000000003,470,470,1.0,1826,2220,0.8225225225225226
23,0,3.6000000000000085,465,465,1.0,1826,2220,0.8225225225225226
23,0,4.0,460,460,1.0,1826,2220,0.8225225225225226
23,0,4.400000000000006,454,454,1.0,1826,2219,0.8228931951329428
23,0,4.800000000000011,449,449,1.0,2180,2218,0.982867448151488
23,0,5.200000000000003,440,440,1.0,2180,2218,0.982867448151488
23,0,5.6000000000000085,433,433,1.0,2180,2218,0.982867448151488
23,0,6.0,429,429,1.0,2180,2218,0.982867448151488
23,0,6.400000000000006,423,423,1.0,2217,2217,1.0
23,0,6.800000000000011,414,414,1.0,2217,2217,1.0
23,0,7.200000000000003,408,408,1.0,2217,2217,1.0
23,0,7.600000000000008,401,401,1.0,2217,2217,1.0
23,0,8.0,393,393,1.0,2217,2217,1.0
23,0,8.400000000000006,389,389,1.0,2216,2216,1.0
23,0,8.800000000000011,383,383,1.0,2215,2215,1.0
24,0,0.0,0,509,0.0,0,2194,0.0
24,0,0.4000000000000057,0,509,0.0,0,2203,0.0
24,0,0.8000000000000114,0,514,0.0,0,2214,0.0
24,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
24,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
24,0,2.0,10,486,0.0205761316872428,354,2222,0.1593159315931593
24,0,2.4000000000000057,10,481,0.0207900207900207,354,2222,0.1593159315931593
24,0,2.800000000000012,10,472,0.0211864406779661,354,2221,0.1593876632147681
24,0,3.200000000000003,10,465,0.021505376344086,354,2220,0.1594594594594594
24,0,3.6000000000000085,460,460,1.0,1797,2220,0.8094594594594594
24,0,4.0,455,455,1.0,1797,2220,0.8094594594594594
24,0,4.400000000000006,448,448,1.0,1797,2219,0.8098242451554755
24,0,4.800000000000011,441,441,1.0,1797,2218,0.8101893597835889
24,0,5.200000000000003,434,434,1.0,1797,2218,0.8101893597835889
24,0,5.6000000000000085,427,427,1.0,1797,2218,0.8101893597835889
24,0,6.0,424,424,1.0,1860,2218,0.8385933273219116
24,0,6.400000000000006,413,413,1.0,2216,2217,0.9995489400090212
24,0,6.800000000000011,406,406,1.0,2216,2217,0.9995489400090212
24,0,7.200000000000003,399,399,1.0,2216,2217,0.9995489400090212
24,0,7.600000000000008,396,396,1.0,2216,2217,0.9995489400090212
24,0,8.0,390,390,1.0,2216,2217,0.9995489400090212
24,0,8.400000000000006,383,383,1.0,2215,2216,0.999548736462094
24,0,8.800000000000011,377,377,1.0,2215,2215,1.0
24,0,9.200000000000005,371,371,1.0,2215,2215,1.0
24,0,9.600000000000009,364,364,1.0,2214,2214,1.0
24,0,10.0,358,358,1.0,2214,2214,1.0
24,0,10.400000000000006,353,353,1.0,2213,2213,1.0
25,0,0.0,0,509,0.0,0,2194,0.0
25,0,0.4000000000000057,0,509,0.0,0,2203,0.0
25,0,0.8000000000000114,0,514,0.0,0,2214,0.0
25,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
25,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
25,0,2.0,10,486,0.0205761316872428,354,2222,0.1593159315931593
25,0,2.4000000000000057,10,481,0.0207900207900207,354,2222,0.1593159315931593
25,0,2.800000000000012,10,472,0.0211864406779661,354,2221,0.1593876632147681
25,0,3.200000000000003,10,465,0.021505376344086,354,2220,0.1594594594594594
25,0,3.6000000000000085,460,460,1.0,1797,2220,0.8094594594594594
25,0,4.0,455,455,1.0,1797,2220,0.8094594594594594
25,0,4.400000000000006,448,448,1.0,1797,2219,0.8098242451554755
25,0,4.800000000000011,441,441,1.0,1797,2218,0.8101893597835889
25,0,5.200000000000003,434,434,1.0,1797,2218,0.8101893597835889
25,0,5.6000000000000085,427,427,1.0,1797,2218,0.8101893597835889
25,0,6.0,424,424,1.0,1860,2218,0.8385933273219116
25,0,6.400000000000006,413,413,1.0,2216,2217,0.9995489400090212
25,0,6.800000000000011,406,406,1.0,2216,2217,0.9995489400090212
25,0,7.200000000000003,399,399,1.0,2216,2217,0.9995489400090212
25,0,7.600000000000008,396,396,1.0,2216,2217,0.9995489400090212
25,0,8.0,390,390,1.0,2216,2217,0.9995489400090212
25,0,8.400000000000006,383,383,1.0,2215,2216,0.999548736462094
25,0,8.800000000000011,377,377,1.0,2215,2215,1.0
25,0,9.200000000000005,371,371,1.0,2215,2215,1.0
25,0,9.600000000000009,364,364,1.0,2214,2214,1.0
25,0,10.0,358,358,1.0,2214,2214,1.0
25,0,10.400000000000006,353,353,1.0,2213,2213,1.0
26,0,0.0,0,509,0.0,0,2194,0.0
26,0,0.4000000000000057,0,509,0.0,0,2203,0.0
26,0,0.8000000000000114,0,514,0.0,0,2214,0.0
26,0,1.2000000000000028,10,506,0.0197628458498023,354,2222,0.1593159315931593
26,0,1.6000000000000083,10,490,0.0204081632653061,354,2222,0.1593159315931593
26,0,2.0,10,486,0.0205761316872428,354,2222,0.1593159315931593
26,0,2.4000000000000057,10,481,0.0207900207900207,354,2222,0.1593159315931593
26,0,2.800000000000012,10,472,0.0211864406779661,354,2221,0.1593876632147681
26,0,3.200000000000003,10,465,0.021505376344086,354,2220,0.1594594594594594
26,0,3.6000000000000085,460,460,1.0,1797,2220,0.8094594594594594
26,0,4.0,455,455,1.0,1797,2220,0.8094594594594594
26,0,4.400000000000006,448,448,1.0,1797,2219,0.8098242451554755
26,0,4.800000000000011,441,441,1.0,1797,2218,0.8101893597835889
26,0,5.200000000000003,434,434,1.0,1797,2218,0.8101893597835889
26,0,5.6000000000000085,427,427,1.0,1797,2218,0.8101893597835889
26,0,6.0,424,424,1.0,1860,2218,0.8385933273219116
26,0,6.400000000000006,413,413,1.0,2216,2217,0.9995489400090212
26,0,6.800000000000011,406,406,1.0,2216,2217,0.9995489400090212
26,0,7.200000000000003,399,399,1.0,2216,2217,0.9995489400090212
26,0,7.600000000000008,396,396,1.0,2216,2217,0.9995489400090212
26,0,8.0,390,390,1.0,2216,2217,0.9995489400090212
26,0,8.400000000000006,383,383,1.0,2215,2216,0.999548736462094
26,0,8.800000000000011,377,377,1.0,2215,2215,1.0
26,0,9.200000000000005,371,371,1.0,2215,2215,1.0
26,0,9.600000000000009,364,364,1.0,2214,2214,1.0
26,0,10.0,358,358,1.0,2214,2214,1.0
26,0,10.400000000000006,353,353,1.0,2213,2213,1.0
