 sim_time real_time ratio_sim_real
3973 486.573 8035.45 0.0333044
3974 486.644 8037.46 0.0353585
3975 486.725 8039.46 0.0403369
3976 486.8 8041.66 0.0341019
3977 486.874 8043.67 0.0367777
3978 486.946 8045.68 0.035866
3979 487.006 8047.7 0.0297895
3980 487.077 8049.71 0.0352898
3981 487.15100773175 8051.73 0.0365822
3982 487.217 8053.75 0.0327175
3983 487.3 8055.77 0.0410467
3984 487.372 8057.77 0.0359444
3985 487.445 8059.78 0.0364219
3986 487.508 8061.79 0.0312857
3987 487.589 8063.79 0.0404904
3988 487.629 8065.8 0.0198776
3989 487.698 8067.82 0.0343106
3990 487.77 8069.82 0.0358562
3991 487.857 8071.82 0.0434964
3992 487.942 8073.83 0.0422775
3993 488.0 8075.87 0.0284883
3994 488.067 8077.89 0.0331985
3995 488.133 8079.9 0.0327275
3996 488.209134 8081.91 0.0380288
3997 488.282 8083.91 0.0364193
3998 488.362 8085.92 0.0397062
3999 488.42 8087.95 0.0286346
4000 488.486 8089.95 0.0329511
4001 488.568 8091.97 0.040576
4002 488.651 8093.99 0.0411898
4003 488.722 8095.99 0.0353919
4004 488.794 8098.0 0.0359362
4005 488.86 8100.01 0.0327693
4006 488.936 8102.02 0.0378584
4007 489.0 8104.03 0.031884
4008 489.075134 8106.03 0.0374936
4009 489.153 8108.03 0.0388244
4010 489.221 8110.05 0.0337274
4011 489.294 8112.07 0.0361639
4012 489.363 8114.08 0.0344055
4013 489.436 8116.09 0.0362377
4014 489.511 8118.1 0.0372131
4015 489.582 8120.11 0.0354682
4016 489.65 8122.11 0.0338616
4017 489.731134 8124.12 0.0403984
4018 489.799 8126.13 0.0339006
4019 489.875 8128.13 0.0378609
4020 489.939 8130.13 0.0319995
4021 490.0 8132.43 0.0266061
4022 490.072 8134.43 0.0359482
4023 490.147 8136.43 0.0373886
4024 490.218 8138.44 0.0353087
4025 490.286 8140.46 0.0338077
4026 490.362 8142.47 0.0378113
4027 490.426 8144.48 0.0317581
4028 490.496 8146.49 0.0349203
4029 490.578 8148.49 0.0408867
4030 490.659 8150.49 0.0404938
4031 490.732 8152.51 0.0362392
4032 490.8 8154.72 0.0307144
4033 490.869 8156.72 0.0344668
4034 490.924 8158.74 0.0273137
4035 491.0 8160.86 0.0358609
4036 491.061 8162.87 0.0302802
4037 491.106134 8164.89 0.022367
4038 491.168 8166.91 0.030652
4039 491.232 8168.91 0.0319162
4040 491.303 8170.92 0.0353982
4041 491.375134 8172.93 0.0358525
4042 491.446 8174.94 0.0351835
4043 491.522 8176.95 0.0379111
4044 491.6 8179.13 0.0357046
4045 491.67 8181.14 0.0348966
4046 491.742 8183.14 0.0358824
4047 491.819 8185.16 0.038238
4048 491.882 8187.16 0.0314793
4049 491.952 8189.17 0.0348804
4050 492.004 8191.17 0.0259223
4051 492.076 8193.17 0.0359752
4052 492.148 8195.19 0.0356584
4053 492.226 8197.19 0.0389745
4054 492.305 8199.21 0.0392727
4055 492.378 8201.22 0.0362144
4056 492.446 8203.23 0.0338191
4057 492.519 8205.24 0.0364073
4058 492.592 8207.26 0.0361139
4059 492.663 8209.27 0.0353583
4060 492.738 8211.28 0.0371805
4061 492.818 8213.29 0.0398666
4062 492.89 8215.3 0.035919
4063 492.959 8217.31 0.0342715
4064 493.022 8219.32 0.0312766
4065 493.100134 8221.35 0.0386335
4066 493.174 8223.36 0.0366508
4067 493.238134 8225.37 0.0319243
4068 493.31 8227.38 0.0357372
4069 493.386 8229.39 0.0377989
4070 493.463 8231.4 0.0384092
4071 493.529 8233.4 0.0329731
4072 493.596 8235.41 0.0333762
4073 493.666 8237.42 0.0347089
4074 493.738 8239.43 0.035935
4075 493.81 8241.43 0.0358646
4076 493.886 8243.44 0.0378828
4077 493.963 8245.45 0.0383539
4078 494.016 8247.45 0.026461
4079 494.077 8249.71 0.0269325
4080 494.162 8251.72 0.0423235
4081 494.239 8253.74 0.038162
4082 494.31 8255.75 0.0353557
4083 494.374 8257.77 0.0317393
4084 494.436 8259.79 0.0306265
4085 494.501 8261.79 0.0324674
4086 494.576 8263.81 0.0371373
4087 494.640134 8265.81 0.0320299
4088 494.706 8267.83 0.0327032
4089 494.774134 8269.83 0.0340278
4090 494.835 8271.85 0.0301153
4091 494.904 8273.85 0.034478
4092 494.968 8275.86 0.0318573
4093 495.031 8277.88 0.0312286
4094 495.104 8279.88 0.0364294
4095 495.178 8281.89 0.0369399
4096 495.247 8283.89 0.034444
4097 495.324 8285.89 0.0384965
4098 495.402 8287.91 0.0386297
4099 495.472 8289.92 0.0347928
4100 495.539 8291.93 0.0333048
4101 495.606 8293.95 0.0332525
4102 495.673 8295.95 0.033466
4103 495.738 8297.95 0.0324678
4104 495.811 8299.96 0.0362484
4105 495.878 8301.97 0.0333914
4106 495.946134 8303.97 0.0340601
4107 496.0 8305.98 0.0267973
4108 496.048 8308.01 0.0236928
4109 496.106 8310.02 0.0287984
4110 496.168 8312.03 0.0309286
4111 496.215 8314.04 0.0233901
4112 496.267 8316.04 0.0259919
4113 496.334 8318.06 0.0331243
4114 496.394 8320.07 0.0299078
4115 496.45 8322.08 0.027826
4116 496.512 8324.08 0.0309923
4117 496.566 8326.12 0.0264315
4118 496.627134 8328.14 0.0303451
4119 496.675 8330.14 0.0239212
4120 496.734 8332.14 0.0294483
4121 496.792 8334.16 0.0287084
4122 496.846 8336.16 0.0269777
4123 496.921 8338.17 0.0373147
4124 496.991 8340.19 0.0347613
4125 497.048 8342.2 0.0283433
4126 497.109 8344.2 0.03042
4127 497.18 8346.22 0.035201
4128 497.245 8348.23 0.032336
4129 497.317 8350.36 0.0337507
4130 497.396 8352.38 0.0392291
4131 497.48 8354.38 0.0418566
4132 497.557 8356.39 0.038453
4133 497.613 8358.4 0.0278634
4134 497.683 8360.41 0.0347288
4135 497.76 8362.43 0.0381193
4136 497.85 8364.45 0.0446301
4137 497.93 8366.45 0.0399565
4138 498.0 8368.82 0.029501
4139 498.068 8370.83 0.0338944
4140 498.14 8372.84 0.0357815
4141 498.221 8374.85 0.0404182
4142 498.293 8376.85 0.0358406
4143 498.375 8378.87 0.0406177
4144 498.444 8380.87 0.0344954
4145 498.506 8382.88 0.0308596
4146 498.582 8384.88 0.0379565
4147 498.662 8386.89 0.0398184
4148 498.74 8388.9 0.0389309
4149 498.802 8390.9 0.0309986
4150 498.888 8392.91 0.0427626
4151 498.976 8394.91 0.043931
4152 499.044 8396.91 0.0339972
4153 499.119 8398.93 0.0371653
4154 499.199 8400.93 0.0399975
4155 499.267 8402.94 0.0338578
4156 499.336 8404.94 0.0344151
4157 499.417134 8406.95 0.0404438
4158 499.494134 8408.97 0.0381666
4159 499.567 8410.98 0.0362185
4160 499.643 8413.0 0.0375986
4161 499.727 8415.02 0.0416679
4162 499.803 8417.02 0.0378385
4163 499.879 8419.04 0.0376936
4164 499.954 8421.06 0.0371037
4165 500.007134 8423.06 0.0265384
4166 500.081134 8425.08 0.0367026
4167 500.149 8427.09 0.0338419
4168 500.234 8429.09 0.0423108
4169 500.312 8431.1 0.038859
4170 500.387 8433.11 0.0373816
4171 500.457 8435.12 0.0348173
4172 500.533 8437.13 0.037731
4173 500.612 8439.14 0.0393618
4174 500.693 8441.14 0.0404997
4175 500.752 8443.15 0.029394
4176 500.812 8445.15 0.0299289
4177 500.884 8447.17 0.0357484
4178 500.96 8449.17 0.0379644
4179 501.021 8451.17 0.0304936
4180 501.09 8453.18 0.0343546
4181 501.177 8455.18 0.0434201
4182 501.241 8457.19 0.0318339
4183 501.309 8459.2 0.0338853
4184 501.378 8461.21 0.0343277
4185 501.446 8463.21 0.0339053
4186 501.525 8465.23 0.0392572
4187 501.597 8467.24 0.0357195
4188 501.667134 8469.24 0.0350516
4189 501.738 8471.24 0.0354176
4190 501.816 8473.25 0.0388813
4191 501.891 8475.27 0.0371921
4192 501.962 8477.29 0.0350888
4193 502.016 8479.29 0.0269986
4194 502.086 8481.31 0.0346983
4195 502.166 8483.31 0.039959
4196 502.246 8485.34 0.0394666
4197 502.322 8487.36 0.0376413
4198 502.391134 8489.37 0.0343668
4199 502.452 8491.37 0.0303468
4200 502.534 8493.38 0.040921
4201 502.608 8495.38 0.0369392
4202 502.678 8497.4 0.034573
4203 502.759 8499.41 0.0403701
4204 502.822 8501.41 0.03148
4205 502.9 8503.41 0.0389624
4206 502.975 8505.43 0.0372957
4207 503.044 8507.43 0.0344658
4208 503.109 8509.43 0.032483
4209 503.192 8511.43 0.0414996
4210 503.259 8513.44 0.0333033
4211 503.336 8515.45 0.0382715
4212 503.41 8517.46 0.0369112
4213 503.486 8519.46 0.0379169
4214 503.562 8521.48 0.0376735
4215 503.632 8523.49 0.034842
4216 503.704 8525.53 0.0352469
4217 503.774 8527.54 0.0347572
4218 503.85 8529.55 0.0378628
4219 503.914 8531.56 0.0318264
4220 503.997 8533.59 0.0409658
4221 504.042 8535.6 0.0223639
4222 504.119134 8537.61 0.0384041
4223 504.192 8539.62 0.0362013
4224 504.252 8541.62 0.0299704
4225 504.322 8543.65 0.0346193
4226 504.395 8545.67 0.0361331
4227 504.464 8547.68 0.0343119
4228 504.538 8549.69 0.0367891
4229 504.618 8551.69 0.0399728
4230 504.695 8553.71 0.0381883
4231 504.764 8555.72 0.0342666
4232 504.829 8557.73 0.0324131
4233 504.9 8559.74 0.0352971
4234 504.973 8561.75 0.0361928
4235 505.043 8563.77 0.0347745
4236 505.131 8565.77 0.0439478
4237 505.198 8567.77 0.0334441
4238 505.257 8569.79 0.0292207
4239 505.327 8571.79 0.0349428
4240 505.39 8573.8 0.0314776
4241 505.466 8575.8 0.037997
4242 505.545 8577.81 0.0392278
4243 505.613 8579.81 0.0339976
4244 505.688 8581.82 0.0374044
4245 505.755 8583.82 0.0334113
4246 505.827 8585.83 0.0358678
4247 505.896 8587.84 0.0342195
4248 505.959 8589.85 0.0314259
4249 506.02 8591.87 0.0302297
4250 506.086277144403 8593.88 0.0328598
4251 506.159 8595.89 0.0361874
4252 506.23 8597.9 0.0353183
4253 506.304 8599.93 0.0365685
4254 506.38 8601.94 0.0377698
4255 506.439134 8603.96 0.0292548
4256 506.51 8605.97 0.0351985
4257 506.584 8607.99 0.0366574
4258 506.655 8610.0 0.0353002
4259 506.732 8612.01 0.0384344
4260 506.8 8614.04 0.0334111
4261 506.882 8616.07 0.0403904
4262 506.949 8618.07 0.0334792
4263 507.014134 8620.1 0.0322046
4264 507.086 8622.11 0.035669
4265 507.156 8624.13 0.0347608
4266 507.211134 8626.13 0.0274415
4267 507.285 8628.15 0.0367223
4268 507.364 8630.16 0.0392139
4269 507.446 8632.17 0.0408599
4270 507.523 8634.19 0.0381618
4271 507.6 8636.25 0.0372248
4272 507.653 8638.28 0.0262082
4273 507.722 8640.28 0.0344198
4274 507.799 8642.28 0.038481
4275 507.878 8644.3 0.0391623
4276 507.953 8646.3 0.0374295
4277 508.019 8648.33 0.0325912
4278 508.093 8650.35 0.0365493
4279 508.166134 8652.36 0.0363596
4280 508.248 8654.37 0.0408253
4281 508.322 8656.37 0.036909
4282 508.4 8658.59 0.0351939
4283 508.48 8660.6 0.0399063
4284 508.556134 8662.6 0.0380664
4285 508.63 8664.61 0.0367422
4286 508.708 8666.63 0.0385178
4287 508.782 8668.63 0.0369531
4288 508.846 8670.65 0.0318114
4289 508.93 8672.65 0.0418268
4290 509.003 8674.66 0.0363283
4291 509.073 8676.68 0.0347843
4292 509.146 8678.69 0.0362772
4293 509.214 8680.7 0.0337437
4294 509.289 8682.72 0.0371166
4295 509.374 8684.73 0.0423824
4296 509.45 8686.75 0.0375806
4297 509.518 8688.75 0.03396
4298 509.592 8690.76 0.0368811
4299 509.665 8692.76 0.0364407
4300 509.726 8694.77 0.0304238
4301 509.812 8696.78 0.0427417
4302 509.882 8698.8 0.0346217
4303 509.964 8700.81 0.0409182
4304 510.02 8702.81 0.0279753
4305 510.09 8704.82 0.034741
4306 510.161 8706.84 0.0352495
4307 510.238 8708.85 0.0381876
4308 510.315 8710.86 0.0383712
4309 510.395 8712.87 0.0397777
4310 510.46 8714.88 0.03242
4311 510.54 8716.9 0.0395856
4312 510.623 8718.9 0.0414671
4313 510.7 8720.91 0.0383244
4314 510.772 8722.92 0.0357465
4315 510.84 8724.93 0.0338516
4316 510.915 8726.95 0.0372115
4317 510.989 8728.96 0.0368049
4318 511.055 8730.97 0.0327659
4319 511.118 8732.98 0.0314157
4320 511.172 8736.0 0.0178542
4321 511.238 8738.02 0.032744
4322 511.308 8740.02 0.0349262
4323 511.385 8742.03 0.0382502
4324 511.458 8744.04 0.0363093
4325 511.53 8746.06 0.035809
4326 511.6 8748.3 0.0312176
4327 511.679134 8750.3 0.0395343
4328 511.758 8752.3 0.0394025
4329 511.831 8754.31 0.0363325
4330 511.922 8756.34 0.044739
4331 511.994 8758.35 0.0358866
4332 512.044134 8760.36 0.0249586
4333 512.121 8762.36 0.0383311
4334 512.204 8764.37 0.0414005
4335 512.289 8766.38 0.0422492
4336 512.364 8768.39 0.0372811
4337 512.435 8770.39 0.0354986
4338 512.513 8772.4 0.038909
4339 512.597 8774.41 0.041799
4340 512.668 8776.42 0.0352779
4341 512.75 8778.43 0.0407008
4342 512.825134 8780.45 0.0373396
4343 512.907 8782.45 0.0408896
4344 512.974134 8784.45 0.0335309
4345 513.045 8786.46 0.0352766
4346 513.123 8788.47 0.038805
4347 513.2 8790.67 0.0350217
4348 513.274 8792.68 0.0368559
4349 513.348 8794.7 0.0366486
4350 513.43 8796.71 0.0407968
4351 513.502 8798.72 0.0357765
4352 513.582134 8800.72 0.0399888
4353 513.648 8802.73 0.0328577
4354 513.73 8804.74 0.0407399
4355 513.796 8806.76 0.0327364
4356 513.871 8808.78 0.0370316
4357 513.941 8810.79 0.0348914
4358 514.002 8812.81 0.0301174
4359 514.077 8814.83 0.0372619
4360 514.151 8816.83 0.0369153
4361 514.234 8818.84 0.0413289
4362 514.317 8820.84 0.041447
4363 514.392 8822.85 0.0374134
4364 514.456 8824.85 0.0319508
4365 514.533 8826.85 0.0384421
4366 514.613 8828.87 0.0397176
4367 514.676 8830.96 0.0300772
4368 514.747 8832.98 0.0352098
4369 514.82 8834.98 0.0363871
4370 514.898 8836.99 0.0389427
4371 514.97 8839.01 0.0356331
4372 515.038 8841.02 0.0337883
4373 515.119 8843.02 0.0404954
4374 515.195 8845.03 0.0377735
4375 515.262 8847.04 0.0334175
4376 515.342 8849.04 0.0398394
4377 515.418 8851.05 0.0378874
4378 515.492 8853.05 0.0369756
4379 515.565 8855.05 0.0364516
4380 515.636134 8857.06 0.0354203
4381 515.723 8859.07 0.0432769
4382 515.81 8861.07 0.0434236
4383 515.893 8863.09 0.0412246
4384 515.968 8865.09 0.037389
4385 516.022 8867.11 0.0267419
4386 516.088454643912 8869.13 0.0330028
4387 516.166 8871.13 0.0387343
4388 516.244 8873.13 0.0388824
4389 516.329 8875.14 0.0422661
4390 516.4 8877.28 0.0331658
4391 516.472 8879.3 0.0357033
4392 516.549134 8881.31 0.0384954
4393 516.636 8883.32 0.0431514
4394 516.72 8885.33 0.0418584
4395 516.797 8887.33 0.0384245
4396 516.867 8889.33 0.0349655
4397 516.95 8891.34 0.0414082
4398 517.016 8893.35 0.0327699
4399 517.098 8895.36 0.0408044
4400 517.184 8897.37 0.0427159
4401 517.25 8899.37 0.0329691
4402 517.327 8901.38 0.0384279
4403 517.398 8903.38 0.0353863
4404 517.482 8905.4 0.041577
4405 517.552 8907.41 0.0349093
4406 517.62 8909.42 0.0338654
4407 517.699 8911.44 0.0390405
4408 517.77 8913.45 0.0353724
4409 517.846 8915.47 0.0376517
4410 517.923 8917.48 0.0382152
4411 518.0 8919.88 0.0321466
4412 518.07 8921.88 0.0348814
4413 518.139 8923.89 0.0343713
4414 518.212 8925.91 0.0360858
4415 518.278134 8928.19 0.0290691
4416 518.352 8930.19 0.0368998
4417 518.418 8932.2 0.0329178
4418 518.5 8934.2 0.0408629
4419 518.581 8936.23 0.0400067
4420 518.641 8938.23 0.0299469
4421 518.694134 8940.23 0.0265582
4422 518.749 8942.23 0.0274219
4423 518.804 8944.26 0.0271055
4424 518.867 8946.26 0.0315
4425 518.928 8948.28 0.0302125
4426 519.002 8950.29 0.0368593
4427 519.085 8952.31 0.0410228
4428 519.161 8954.32 0.0378149
4429 519.222 8956.33 0.0303975
4430 519.298 8958.34 0.0376929
4431 519.369134 8960.36 0.0353647
4432 519.443 8962.36 0.0369179
4433 519.518 8964.36 0.0374069
4434 519.594 8966.38 0.0376676
4435 519.655134 8968.38 0.0305543
4436 519.726 8970.4 0.0351436
4437 519.786 8972.42 0.0296713
4438 519.844 8974.42 0.0289394
4439 519.929 8976.43 0.0424102
4440 520.0 8978.83 0.0295276
4441 520.062 8980.84 0.0309137
4442 520.134 8982.85 0.035739
4443 520.211 8984.86 0.0383716
4444 520.289 8986.87 0.0387593
4445 520.357 8988.89 0.033724
4446 520.42 8990.9 0.0313142
4447 520.51 8992.92 0.0446167
4448 520.584 8994.94 0.036621
4449 520.654 8996.96 0.0346774
4450 520.727 8998.96 0.036347
4451 520.795 9000.97 0.0339425
4452 520.863 9002.98 0.0337964
4453 520.931 9005.0 0.0337045
4454 521.002 9007.01 0.0353102
4455 521.07 9009.03 0.0336202
4456 521.148 9011.04 0.0387377
4457 521.218 9013.06 0.0348056
4458 521.296 9015.06 0.038957
4459 521.372 9017.07 0.0378505
4460 521.436 9019.07 0.0318728
4461 521.508 9021.08 0.0358035
4462 521.583 9023.1 0.0372307
4463 521.644 9025.1 0.0304715
4464 521.717134 9027.12 0.036159
4465 521.772 9029.14 0.027203
4466 521.853 9031.16 0.0401287
4467 521.932 9033.17 0.0393497
4468 522.0 9035.38 0.0307531
4469 522.069 9037.4 0.0341524
4470 522.147 9039.4 0.0389349
4471 522.228 9041.41 0.0402489
4472 522.302 9043.43 0.0367758
4473 522.382 9045.45 0.039599
4474 522.446 9047.47 0.0316563
4475 522.526 9049.48 0.0396774
4476 522.592 9051.5 0.0328075
4477 522.667 9053.51 0.0372832
4478 522.746 9055.51 0.0393868
4479 522.815134 9057.51 0.0345659
4480 522.893 9059.53 0.0386496
4481 522.972 9061.54 0.0391717
4482 523.043 9063.55 0.0354781
4483 523.108 9065.56 0.0323564
4484 523.183 9067.56 0.0374388
4485 523.247 9069.58 0.031728
4486 523.328 9071.59 0.040205
4487 523.404 9073.6 0.0377545
4488 523.485 9075.61 0.0404446
4489 523.556 9077.63 0.0350327
4490 523.617 9079.64 0.0304283
4491 523.698134 9081.64 0.0404417
4492 523.78 9083.65 0.0407975
4493 523.854 9085.67 0.0365728
4494 523.936018590402 9087.69 0.0406538
4495 524.0 9089.86 0.0295372
4496 524.073 9091.87 0.0361831
4497 524.149 9093.88 0.037829
4498 524.23 9095.9 0.0401879
4499 524.312 9097.91 0.0408749
4500 524.383 9099.91 0.0353367
4501 524.454 9101.92 0.0353941
4502 524.523 9103.92 0.0344912
4503 524.6 9105.92 0.0384838
4504 524.678 9107.92 0.0389974
4505 524.751 9109.92 0.0364641
4506 524.823 9111.93 0.0359649
4507 524.903 9113.94 0.0396841
4508 524.986 9115.96 0.0411373
4509 525.053 9117.97 0.0332918
4510 525.123134 9119.97 0.0350545
4511 525.197134 9121.98 0.0369241
4512 525.257134 9123.99 0.0298641
4513 525.318 9125.99 0.0303856
4514 525.399 9128.0 0.0402015
4515 525.478 9130.01 0.0392942
4516 525.548 9132.04 0.0346136
4517 525.612 9134.05 0.03185
4518 525.686 9136.05 0.0369187
4519 525.756 9138.05 0.0349737
4520 525.838 9140.06 0.040917
4521 525.924 9142.07 0.0426549
4522 526.0 9144.34 0.0335462
4523 526.07 9146.34 0.0349052
4524 526.138 9148.35 0.0339537
4525 526.212 9150.37 0.0366175
4526 526.286548053874 9152.39 0.0368931
4527 526.365 9154.4 0.0390613
4528 526.433 9156.4 0.0338949
4529 526.508 9158.42 0.0372112
4530 526.584 9160.44 0.0376703
4531 526.654 9162.45 0.03466
4532 526.735 9164.46 0.040473
4533 526.802 9166.46 0.0334366
4534 526.891 9168.48 0.0440742
4535 526.968 9170.5 0.0381504
4536 527.027 9172.5 0.0293981
4537 527.112 9174.51 0.04246
4538 527.187761034433 9176.52 0.037673
4539 527.248 9178.53 0.0299827
4540 527.328 9180.55 0.0395954
4541 527.404 9182.56 0.0378198
4542 527.47 9184.56 0.0329263
4543 527.538 9186.57 0.0338428
4544 527.601 9188.59 0.0312407
4545 527.68 9190.61 0.0390015
4546 527.755 9192.63 0.0371987
4547 527.827 9194.64 0.0358376
4548 527.905 9196.64 0.0389501
4549 527.979 9198.64 0.0369371
4550 528.031 9200.66 0.0257789
4551 528.108 9202.67 0.038342
4552 528.187 9204.68 0.0392905
4553 528.262 9206.7 0.0370681
4554 528.338 9208.73 0.0374572
4555 528.4 9210.77 0.0303616
4556 528.477 9212.78 0.0383299
4557 528.556 9214.79 0.0394301
4558 528.633 9216.8 0.0381972
4559 528.715 9218.81 0.040833
4560 528.782 9220.82 0.0333268
4561 528.832 9222.83 0.0248796
4562 528.901134 9224.84 0.0344292
4563 528.975 9226.84 0.0368942
4564 529.046 9228.85 0.0353945
4565 529.116 9230.87 0.0346009
4566 529.188 9232.87 0.0359941
4567 529.255 9234.88 0.0333727
4568 529.328 9236.89 0.0362032
4569 529.406 9238.9 0.0388394
4570 529.468 9240.92 0.0307028
4571 529.533 9242.94 0.0322352
4572 529.602 9244.94 0.0344971
4573 529.683 9246.95 0.0402285
4574 529.766 9248.96 0.041384
4575 529.839 9250.97 0.0362588
4576 529.906134 9252.98 0.0333938
4577 529.988 9254.98 0.0409143
4578 530.038 9256.98 0.0249808
4579 530.107 9259.0 0.034198
4580 530.189 9261.0 0.0409287
4581 530.262 9263.02 0.0361959
4582 530.34 9265.03 0.0387463
4583 530.409 9267.04 0.0343902
4584 530.472 9269.04 0.031478
4585 530.548 9271.04 0.0379811
4586 530.618 9273.04 0.0349975
4587 530.693 9275.05 0.0373394
4588 530.776 9277.07 0.0411129
4589 530.84 9279.08 0.0318972
4590 530.914 9281.09 0.0367285
4591 530.993 9283.11 0.0391062
4592 531.057 9285.12 0.0318266
4593 531.144 9287.12 0.0434628
4594 531.206 9289.13 0.0309915
4595 531.279 9291.13 0.0364421
4596 531.351134 9293.14 0.0357986
4597 531.431 9295.15 0.0398274
4598 531.5 9297.17 0.0341447
4599 531.576 9299.18 0.0377194
4600 531.637 9301.19 0.0304172
4601 531.716 9303.22 0.0389708
4602 531.794 9305.22 0.0388689
4603 531.864 9307.23 0.0349249
4604 531.936 9309.23 0.0358903
4605 532.0 9311.57 0.0274051
4606 532.071 9313.58 0.0353294
4607 532.147 9315.58 0.0379481
4608 532.224 9317.6 0.0381954
4609 532.289 9319.61 0.0322649
4610 532.368 9321.62 0.0392704
4611 532.431134 9323.65 0.0311936
4612 532.502 9325.66 0.0352849
4613 532.578 9327.66 0.037998
4614 532.65 9329.68 0.0355419
4615 532.724 9331.7 0.0366708
4616 532.8 9333.9 0.034568
4617 532.882 9335.91 0.040856
4618 532.957 9337.91 0.0374801
4619 533.012 9339.91 0.0273928
4620 533.082 9341.92 0.0348967
4621 533.158 9343.93 0.0378772
4622 533.226 9345.93 0.0339714
4623 533.297 9347.94 0.0353893
4624 533.358 9349.96 0.0301439
4625 533.419 9351.99 0.0300845
4626 533.48 9354.01 0.0301392
4627 533.536 9356.03 0.0277499
4628 533.6 9358.11 0.0306889
4629 533.674 9360.12 0.036804
4630 533.76 9362.15 0.0425119
4631 533.836 9364.17 0.0375808
4632 533.909 9366.17 0.0364763
4633 533.977 9368.17 0.0339399
4634 534.039 9370.21 0.0304675
4635 534.114 9372.23 0.0371994
4636 534.183 9374.23 0.0344419
4637 534.26 9376.23 0.0383922
4638 534.328 9378.25 0.0337681
4639 534.4 9380.31 0.0349739
4640 534.477 9382.31 0.0383938
4641 534.557 9384.32 0.0398852
4642 534.633 9386.33 0.0376941
4643 534.712 9388.36 0.0390591
4644 534.789 9390.37 0.0383031
4645 534.851 9392.37 0.0309126
4646 534.92 9394.38 0.0343392
4647 534.993 9396.39 0.0362955
4648 535.054 9398.41 0.0303207
4649 535.135 9400.42 0.0402332
4650 535.21 9402.44 0.0371872
4651 535.278 9404.44 0.0339653
4652 535.347 9406.45 0.0343432
4653 535.418 9408.45 0.0354444
4654 535.482134 9410.46 0.0319808
4655 535.558 9412.46 0.0377886
4656 535.624 9414.48 0.0326952
4657 535.698 9416.5 0.0367245
4658 535.753 9418.5 0.0274942
4659 535.82 9420.51 0.0333483
4660 535.899 9422.52 0.0392226
4661 535.981134 9424.53 0.0409429
4662 536.035134 9426.53 0.0269582
4663 536.118 9428.54 0.0412897
4664 536.189 9430.55 0.0352258
4665 536.266 9432.58 0.0379205
4666 536.352 9434.59 0.0427669
4667 536.414 9436.61 0.0307149
4668 536.48 9438.62 0.0329202
4669 536.558 9440.63 0.0388043
4670 536.63 9442.64 0.035721
4671 536.706 9444.65 0.0378582
4672 536.784 9446.67 0.0385725
4673 536.841 9448.68 0.0283801
4674 536.908 9450.69 0.0332723
4675 536.982134 9452.71 0.0368589
4676 537.048 9454.73 0.0325647
4677 537.131 9456.74 0.0412643
4678 537.2 9458.96 0.0311172
4679 537.284 9460.96 0.0419026
4680 537.355 9462.96 0.0354721
4681 537.424 9464.98 0.0341349
4682 537.492 9466.99 0.0339723
4683 537.563 9469.01 0.0350877
4684 537.63 9471.02 0.0333928
4685 537.706 9473.03 0.0377279
4686 537.792 9475.04 0.0427932
4687 537.872 9477.06 0.0396623
4688 537.94 9479.06 0.0339423
4689 538.0 9481.31 0.0266465
4690 538.074 9483.32 0.0368773
4691 538.15 9485.33 0.0377115
4692 538.225134 9487.34 0.0374409
4693 538.306 9489.35 0.0403076
4694 538.388 9491.35 0.040933
4695 538.446 9493.35 0.0289731
4696 538.514 9495.37 0.0337182
4697 538.579 9497.38 0.0322522
4698 538.656 9499.39 0.0384752
4699 538.737 9501.4 0.0401699
4700 538.806 9503.41 0.0343103
4701 538.884 9505.43 0.0387466
4702 538.957 9507.43 0.0363718
4703 539.01 9509.44 0.0264813
4704 539.084134 9511.46 0.0366683
4705 539.143 9513.47 0.029224
4706 539.204134 9515.49 0.0302716
4707 539.28 9517.49 0.0378946
4708 539.354 9519.5 0.0368792
4709 539.436 9521.5 0.0409087
4710 539.51 9523.52 0.03679
4711 539.567 9525.52 0.0284492
4712 539.615 9527.55 0.0236365
4713 539.669 9529.58 0.0265348
4714 539.72 9531.59 0.0254337
4715 539.772 9533.61 0.0257046
4716 539.824 9535.62 0.0258515
4717 539.882 9537.65 0.0286896
4718 539.944 9539.66 0.0307461
4719 540.0 9542.25 0.0216264
4720 540.063 9544.26 0.0314064
4721 540.133 9546.27 0.0347044
4722 540.203 9548.29 0.0348211
4723 540.269 9550.29 0.0329752
4724 540.339 9552.29 0.0348865
4725 540.4 9554.37 0.0293253
4726 540.489 9556.38 0.0442613
4727 540.568 9558.39 0.0394128
4728 540.646134 9560.41 0.0386123
4729 540.72 9562.43 0.0365236
4730 540.789 9564.44 0.0344756
4731 540.846134 9566.44 0.0284927
4732 540.928 9568.45 0.0408006
4733 540.999 9570.45 0.0354408
4734 541.076 9572.46 0.0383617
4735 541.158 9574.47 0.0408541
4736 541.222 9576.48 0.0318152
4737 541.295 9578.49 0.0362528
4738 541.366 9580.51 0.0350798
4739 541.442 9582.52 0.0378115
4740 541.523 9584.53 0.0404858
4741 541.6 9586.76 0.034387
4742 541.671 9588.78 0.0352977
4743 541.743 9590.78 0.0359402
4744 541.82 9592.79 0.0383826
4745 541.884 9594.79 0.0319331
4746 541.962 9596.8 0.0387407
4747 542.015 9598.81 0.0264035
4748 542.086 9600.84 0.0350525
4749 542.160134 9602.85 0.0368154
