#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=ymfPlusDistStep,NODE_ID=18,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;sourceHost;sourceEntry;hostEntry;rsd_id;own_cell
21;13;15;1;20.670753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;24.7298;17.7421;-1;0
21;13;16;1;20.750753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;29.7031;12.9272;-1;0
21;13;17;0;16.750753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;9.64418;8.33335;-1;0
21;14;9;0;9.340753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;31.9751;48.1309;-1;0
21;14;10;0;14.520753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;6.25116;43.2309;-1;0
21;14;11;0;19.350753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;31.7813;38.3568;-1;0
21;14;12;0;19.880753773352;20.922134;1221;ymfPlusDistStep;0.01;42.1748;19.7171;33.5198;-1;0
21;14;16;0;12.950753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;3.27971;15.2611;-1;0
21;15;16;0;15.340753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;12.124;18.6733;-1;0
21;15;17;0;18.900753773352;20.922134;1221;ymfPlusDistStep;0.00909091;42.1748;3.09435;15.8437;-1;0
21;16;17;1;20.850753773352;20.922134;1221;ymfPlusDistStep;0.01;42.1748;36.7278;20.4159;-1;0
22;12;15;0;21.736;21.758134;18;ymfPlusDistStep;0.0166667;0;17.2914;17.2914;1;0
22;12;16;2;21.758;21.780134;18;ymfPlusDistStep;0.00909091;0;12.3014;12.3014;1;0
22;12;17;0;21.532880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;6.09898;7.32503;-1;0
22;12;18;1;21.832;21.853134;18;ymfPlusDistStep;0.00909091;0;2.44688;2.44688;1;0
22;12;19;1;21.492880519724;21.744134;1076;ymfPlusDistStep;0.01;4.77073;2.63448;2.88417;-1;0
22;13;8;0;14.102880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;40.8554;52.4258;-1;0
22;13;9;0;19.402880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;40.7835;47.4425;-1;0
22;13;10;2;21.692880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;37.9842;42.4632;-1;0
22;13;11;0;18.322880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;16.6265;37.4894;-1;0
22;13;12;2;21.925;21.962134;18;ymfPlusDistStep;0.01;0;32.5237;32.5237;1;0
22;13;14;1;21.934;21.956134;18;ymfPlusDistStep;0.00909091;0;22.6374;22.6374;1;0
22;13;15;1;21.769;21.790134;18;ymfPlusDistStep;0.00909091;0;17.7421;17.7421;1;0
22;13;16;1;21.875;21.897134;18;ymfPlusDistStep;0.00909091;0;12.9272;12.9272;1;0
22;13;17;0;16.772880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;9.64418;8.33335;-1;0
22;14;9;0;9.362880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;31.9751;48.1309;-1;0
22;14;10;0;14.542880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;6.25116;43.2309;-1;0
22;14;11;0;19.372880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;31.7813;38.3568;-1;0
22;14;12;0;19.902880519724;21.744134;1076;ymfPlusDistStep;0.01;4.77073;19.7171;33.5198;-1;0
22;14;16;0;12.972880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;3.27971;15.2611;-1;0
22;15;16;0;15.362880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;12.124;18.6733;-1;0
22;15;17;0;18.922880519724;21.744134;1076;ymfPlusDistStep;0.00909091;4.77073;3.09435;15.8437;-1;0
22;16;17;1;21.958;21.980134;18;ymfPlusDistStep;0.01;0;20.4159;20.4159;1;0
23;11;19;1;22.825;22.847134;18;ymfPlusDistStep;0.0166667;0;6.52149;6.52149;1;0
23;12;15;0;21.7684220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;17.0754;17.2914;-1;0
23;12;16;2;22.78;22.801134;18;ymfPlusDistStep;0.00769231;0;12.3014;12.3014;1;0
23;12;17;0;21.5584220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;6.09898;7.32503;-1;0
23;12;18;1;22.727;22.748134;18;ymfPlusDistStep;0.00769231;0;2.44688;2.44688;1;0
23;12;19;0;22.3184220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;23.1005;2.88417;-1;0
23;13;8;0;14.1284220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;40.8554;52.4258;-1;0
23;13;9;0;19.4284220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;40.7835;47.4425;-1;0
23;13;10;1;22.961;22.987134;18;ymfPlusDistStep;0.00769231;0;42.4632;42.4632;1;0
23;13;11;1;22.6384220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;23.7273;37.4894;-1;0
23;13;12;2;22.886;22.908134;18;ymfPlusDistStep;0.00769231;0;32.5237;32.5237;1;0
23;13;14;2;22.794;22.816134;18;ymfPlusDistStep;0.00769231;0;22.6374;22.6374;1;0
23;13;15;0;22.3184220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;3.18644;17.7421;-1;0
23;13;16;1;22.3584220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;7.86902;12.9272;-1;0
23;13;17;0;16.7984220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;9.64418;8.33335;-1;0
23;14;9;0;9.3884220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;31.9751;48.1309;-1;0
23;14;10;0;14.5684220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;6.25116;43.2309;-1;0
23;14;11;0;19.3984220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;31.7813;38.3568;-1;0
23;14;12;0;19.9284220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;19.7171;33.5198;-1;0
23;14;16;0;12.9984220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;3.27971;15.2611;-1;0
23;15;16;0;15.3884220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;12.124;18.6733;-1;0
23;15;17;0;18.9484220985;22.699134;2095;ymfPlusDistStep;0.00769231;13.9166;3.09435;15.8437;-1;0
23;16;17;1;22.87;22.891134;18;ymfPlusDistStep;0.00769231;0;20.4159;20.4159;1;0
24;11;19;1;23.942;23.963134;18;ymfPlusDistStep;0.00909091;0;6.52149;6.52149;1;0
24;12;15;0;21.80806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;17.0754;17.2914;-1;0
24;12;16;2;23.84806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;15.5891;12.3014;-1;0
24;12;17;0;21.59806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;6.09898;7.32503;-1;0
24;12;18;1;23.89;23.912134;18;ymfPlusDistStep;0.00769231;0;2.44688;2.44688;1;0
24;12;19;0;22.35806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;23.1005;2.88417;-1;0
24;13;8;0;14.16806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;40.8554;52.4258;-1;0
24;13;9;0;19.46806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;40.7835;47.4425;-1;0
24;13;10;0;23.826031304618;23.887134;2095;ymfPlusDistStep;0.00769231;12.5392;30.059;42.4632;-1;0
24;13;11;2;23.826031304618;23.887134;2095;ymfPlusDistStep;0.00769231;12.5392;25.1015;37.4894;-1;0
24;13;12;2;23.76806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;22.1402;32.5237;-1;0
24;13;13;1;23.71806753454;23.899134;1003;ymfPlusDistStep;0.0142857;26.8108;17.1911;27.5703;-1;0
24;13;14;1;23.918;23.940134;18;ymfPlusDistStep;0.00769231;0;22.6374;22.6374;1;0
24;13;15;0;22.35806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;3.18644;17.7421;-1;0
24;13;16;1;23.76806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;3.40219;12.9272;-1;0
24;13;17;0;16.83806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;9.64418;8.33335;-1;0
24;14;9;0;9.42806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;31.9751;48.1309;-1;0
24;14;10;0;14.60806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;6.25116;43.2309;-1;0
24;14;11;0;19.43806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;31.7813;38.3568;-1;0
24;14;12;0;19.96806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;19.7171;33.5198;-1;0
24;14;16;0;13.03806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;3.27971;15.2611;-1;0
24;15;16;0;15.42806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;12.124;18.6733;-1;0
24;15;17;0;18.98806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;3.09435;15.8437;-1;0
24;16;17;1;23.70806753454;23.899134;1003;ymfPlusDistStep;0.00769231;26.8108;22.783;20.4159;-1;0
25;11;19;1;24.939;24.961134;18;ymfPlusDistStep;0.00769231;0;6.52149;6.52149;1;0
25;12;15;0;21.836013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;17.0754;17.2914;-1;0
25;12;16;2;24.618;24.639134;18;ymfPlusDistStep;0.00769231;0;12.3014;12.3014;1;0
25;12;17;1;24.946;24.968134;18;ymfPlusDistStep;0.00769231;0;7.32503;7.32503;1;0
25;12;18;1;24.78;24.802134;18;ymfPlusDistStep;0.00769231;0;2.44688;2.44688;1;0
25;12;19;0;22.386013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;23.1005;2.88417;-1;0
25;13;8;0;14.196013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;40.8554;52.4258;-1;0
25;13;9;0;19.496013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;40.7835;47.4425;-1;0
25;13;10;0;23.846013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;30.059;42.4632;-1;0
25;13;11;2;24.931;24.958134;18;ymfPlusDistStep;0.00769231;0;37.4894;37.4894;1;0
25;13;12;2;24.755;24.777134;18;ymfPlusDistStep;0.00769231;0;32.5237;32.5237;1;0
25;13;13;1;24.963;24.984134;18;ymfPlusDistStep;0.00833333;0;27.5703;27.5703;1;0
25;13;14;1;24.426013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;12.806;22.6374;-1;0
25;13;15;0;22.386013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;3.18644;17.7421;-1;0
25;13;16;0;24.506013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;18.8756;12.9272;-1;0
25;13;17;0;16.866013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;9.64418;8.33335;-1;0
25;14;10;0;14.636013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;6.25116;43.2309;-1;0
25;14;11;0;19.466013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;31.7813;38.3568;-1;0
25;14;12;0;19.996013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;19.7171;33.5198;-1;0
25;14;16;0;13.066013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;3.27971;15.2611;-1;0
25;15;16;0;15.456013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;12.124;18.6733;-1;0
25;15;17;0;19.016013943473;24.587134;489;ymfPlusDistStep;0.00769231;21.9212;3.09435;15.8437;-1;0
25;16;17;0;24.827;24.849134;18;ymfPlusDistStep;0.00769231;0;20.4159;20.4159;1;0
25;16;18;1;24.849134;24.849134;18;ymfPlusDistStep;1;0;19.2131;19.2131;1;0
26;11;19;0;25.512986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;34.7878;6.52149;-1;0
26;11;20;1;25.532986406267;25.854134;343;ymfPlusDistStep;0.05;30.6907;39.5895;9.73966;-1;0
26;12;15;0;21.862986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;17.0754;17.2914;-1;0
26;12;16;1;25.652986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;18.9293;12.3014;-1;0
26;12;17;2;25.582986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;23.8169;7.32503;-1;0
26;12;18;1;25.802986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;28.5913;2.44688;-1;0
26;12;19;0;22.412986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;23.1005;2.88417;-1;0
26;13;8;0;14.222986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;40.8554;52.4258;-1;0
26;13;9;0;19.522986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;40.7835;47.4425;-1;0
26;13;10;0;23.872986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;30.059;42.4632;-1;0
26;13;11;2;25.812986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;7.0147;37.4894;-1;0
26;13;12;2;25.662986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;2.34381;32.5237;-1;0
26;13;13;1;25.542986406267;25.854134;343;ymfPlusDistStep;0.00769231;30.6907;3.55141;27.5703;-1;0
26;13;14;1;25.792986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;8.30023;22.6374;-1;0
26;13;15;2;25.762986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;13.2522;17.7421;-1;0
26;13;16;0;24.532986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;18.8756;12.9272;-1;0
26;13;17;0;16.892986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;9.64418;8.33335;-1;0
26;14;10;0;14.662986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;6.25116;43.2309;-1;0
26;14;11;0;19.492986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;31.7813;38.3568;-1;0
26;14;12;0;20.022986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;19.7171;33.5198;-1;0
26;14;16;0;13.092986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;3.27971;15.2611;-1;0
26;15;16;0;15.482986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;12.124;18.6733;-1;0
26;15;17;0;19.042986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;3.09435;15.8437;-1;0
26;16;17;0;24.852986406267;25.854134;343;ymfPlusDistStep;0.00714286;30.6907;20.4159;20.4159;-1;0
26;16;18;0;25.282986406267;25.854134;343;ymfPlusDistStep;0.02;30.6907;22.225;19.2131;-1;0
26;17;18;1;25.844;25.866134;18;ymfPlusDistStep;0.025;0;24.1853;24.1853;1;0
27;11;19;0;25.563573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;34.7878;6.52149;-1;0
27;11;20;1;26.623573991633;26.955134;489;ymfPlusDistStep;0.00833333;23.4863;26.2251;9.73966;-1;0
27;12;15;0;21.913573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;17.0754;17.2914;-1;0
27;12;16;0;26.743573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;5.00161;12.3014;-1;0
27;12;17;3;26.743573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;1.64071;7.32503;-1;0
27;12;18;1;26.951;26.972134;18;ymfPlusDistStep;0.00666667;0;2.44688;2.44688;1;0
27;12;19;0;22.463573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;23.1005;2.88417;-1;0
27;13;8;0;14.273573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;40.8554;52.4258;-1;0
27;13;9;0;19.573573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;40.7835;47.4425;-1;0
27;13;10;0;23.923573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;30.059;42.4632;-1;0
27;13;11;2;26.917;26.938134;18;ymfPlusDistStep;0.00666667;0;37.4894;37.4894;1;0
27;13;12;2;25.713573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;2.34381;32.5237;-1;0
27;13;13;1;26.633573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;11.0074;27.5703;-1;0
27;13;14;1;26.633573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;6.09055;22.6374;-1;0
27;13;15;2;26.883573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;18.5516;17.7421;-1;0
27;13;16;0;24.583573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;18.8756;12.9272;-1;0
27;13;17;0;16.943573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;9.64418;8.33335;-1;0
27;14;10;0;14.713573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;6.25116;43.2309;-1;0
27;14;11;0;19.543573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;31.7813;38.3568;-1;0
27;14;12;0;20.073573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;19.7171;33.5198;-1;0
27;14;16;0;13.143573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;3.27971;15.2611;-1;0
27;15;16;0;15.533573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;12.124;18.6733;-1;0
27;15;17;0;19.093573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;3.09435;15.8437;-1;0
27;16;17;0;24.903573991633;26.955134;489;ymfPlusDistStep;0.00666667;23.4863;20.4159;20.4159;-1;0
27;16;18;0;25.333573991633;26.955134;489;ymfPlusDistStep;0.00714286;23.4863;22.225;19.2131;-1;0
27;17;18;1;26.643573991633;26.955134;489;ymfPlusDistStep;0.00714286;23.4863;24.3184;24.1853;-1;0
28;11;19;0;25.585049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;34.7878;6.52149;-1;0
28;11;20;1;27.905049995103;27.996134;2872;ymfPlusDistStep;0.00666667;16.6824;26.0399;9.73966;-1;0
28;12;15;0;21.935049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;17.0754;17.2914;-1;0
28;12;16;0;26.765049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;5.00161;12.3014;-1;0
28;12;17;3;27.905049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;10.559;7.32503;-1;0
28;12;18;0;27.545049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;12.8882;2.44688;-1;0
28;12;19;1;27.565049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;17.7593;2.88417;-1;0
28;13;8;0;14.295049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;40.8554;52.4258;-1;0
28;13;9;0;19.595049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;40.7835;47.4425;-1;0
28;13;10;0;23.945049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;30.059;42.4632;-1;0
28;13;11;2;27.955049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;21.5283;37.4894;-1;0
28;13;12;3;27.935049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;16.5514;32.5237;-1;0
28;13;13;0;27.935049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;11.5943;27.5703;-1;0
28;13;14;1;27.655049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;8.15351;22.6374;-1;0
28;13;15;3;27.895049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;2.32116;17.7421;-1;0
28;13;16;1;27.715049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;3.26512;12.9272;-1;0
28;13;17;0;16.965049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;9.64418;8.33335;-1;0
28;14;10;0;14.735049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;6.25116;43.2309;-1;0
28;14;11;0;19.565049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;31.7813;38.3568;-1;0
28;14;12;0;20.095049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;19.7171;33.5198;-1;0
28;14;16;0;13.165049995103;27.996134;2872;ymfPlusDistStep;0.00666667;16.6824;3.27971;15.2611;-1;0
28;15;16;0;15.555049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;12.124;18.6733;-1;0
28;15;17;0;19.115049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;3.09435;15.8437;-1;0
28;16;17;0;24.925049995103;27.996134;2872;ymfPlusDistStep;0.00625;16.6824;20.4159;20.4159;-1;0
28;16;18;0;25.355049995103;27.996134;2872;ymfPlusDistStep;0.00666667;16.6824;22.225;19.2131;-1;0
28;17;18;1;27.675049995103;27.996134;2872;ymfPlusDistStep;0.00666667;16.6824;25.1461;24.1853;-1;0
29;11;19;0;25.629613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;34.7878;6.52149;-1;0
29;11;20;1;28.469613501103;28.971134;2872;ymfPlusDistStep;0.00666667;16.3656;14.7345;9.73966;-1;0
29;12;15;0;21.979613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;17.0754;17.2914;-1;0
29;12;16;0;26.809613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;5.00161;12.3014;-1;0
29;12;17;3;28.819613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;10.6995;7.32503;-1;0
29;12;18;0;27.589613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;12.8882;2.44688;-1;0
29;12;19;1;28.679613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;8.49259;2.88417;-1;0
29;13;8;0;14.339613501103;28.971134;2872;ymfPlusDistStep;0.00666667;16.3656;40.8554;52.4258;-1;0
29;13;9;0;19.639613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;40.7835;47.4425;-1;0
29;13;10;0;23.989613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;30.059;42.4632;-1;0
29;13;11;1;28.599613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;31.9168;37.4894;-1;0
29;13;12;4;28.859613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;17.4322;32.5237;-1;0
29;13;13;0;27.979613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;11.5943;27.5703;-1;0
29;13;14;1;28.729613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;12.1984;22.6374;-1;0
29;13;15;3;28.966;28.988134;18;ymfPlusDistStep;0.00625;0;17.7421;17.7421;1;0
29;13;16;1;28.769613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;22.0717;12.9272;-1;0
29;13;17;0;17.009613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;9.64418;8.33335;-1;0
29;14;10;0;14.779613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;6.25116;43.2309;-1;0
29;14;11;0;19.609613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;31.7813;38.3568;-1;0
29;14;12;0;20.139613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;19.7171;33.5198;-1;0
29;15;16;0;15.599613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;12.124;18.6733;-1;0
29;15;17;0;19.159613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;3.09435;15.8437;-1;0
29;16;17;0;24.969613501103;28.971134;2872;ymfPlusDistStep;0.00625;16.3656;20.4159;20.4159;-1;0
29;16;18;0;25.399613501103;28.971134;2872;ymfPlusDistStep;0.00666667;16.3656;22.225;19.2131;-1;0
29;17;18;1;28.719613501103;28.971134;2872;ymfPlusDistStep;0.00666667;16.3656;36.6132;24.1853;-1;0
30;11;19;0;25.648369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;34.7878;6.52149;-1;0
30;11;20;1;29.538369504504;29.809134;3125;ymfPlusDistStep;0.00666667;20.2778;41.0511;9.73966;-1;0
30;12;15;0;21.998369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;17.0754;17.2914;-1;0
30;12;16;0;26.828369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;5.00161;12.3014;-1;0
30;12;17;3;29.748369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;13.5077;7.32503;-1;0
30;12;18;0;27.608369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;12.8882;2.44688;-1;0
30;12;19;1;29.618369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;34.9945;2.88417;-1;0
30;13;9;0;19.658369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;40.7835;47.4425;-1;0
30;13;10;0;24.008369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;30.059;42.4632;-1;0
30;13;11;0;29.568369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;6.38951;37.4894;-1;0
30;13;12;4;30;30;18;ymfPlusDistStep;0.00625;0;32.5237;32.5237;1;0
30;13;13;1;29.738369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;7.53904;27.5703;-1;0
30;13;14;1;29.967;29.988134;18;ymfPlusDistStep;0.00625;0;22.6374;22.6374;1;0
30;13;15;0;29.967;29.988134;18;ymfPlusDistStep;0.00625;0;17.7421;17.7421;1;0
30;13;16;2;29.944;29.966134;18;ymfPlusDistStep;0.00625;0;12.9272;12.9272;1;0
30;13;17;0;17.028369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;9.64418;8.33335;-1;0
30;14;11;0;19.628369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;31.7813;38.3568;-1;0
30;14;12;0;20.158369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;19.7171;33.5198;-1;0
30;14;15;1;29.811134;29.811134;18;ymfPlusDistStep;1;0;19.5082;19.5082;1;0
30;15;16;0;15.618369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;12.124;18.6733;-1;0
30;15;17;0;19.178369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;3.09435;15.8437;-1;0
30;16;17;0;24.988369504504;29.809134;3125;ymfPlusDistStep;0.00625;20.2778;20.4159;20.4159;-1;0
30;16;18;0;25.418369504504;29.809134;3125;ymfPlusDistStep;0.00666667;20.2778;22.225;19.2131;-1;0
30;17;18;1;29.916;29.938134;18;ymfPlusDistStep;0.00666667;0;24.1853;24.1853;1;0
31;11;19;0;25.682267688644;30.973134;2872;ymfPlusDistStep;0.00588235;16.4152;34.7878;6.52149;-1;0
31;11;20;0;30.072267688644;30.973134;2872;ymfPlusDistStep;0.00625;16.4152;32.9571;9.73966;-1;0
31;11;21;1;30.612267688644;30.973134;2872;ymfPlusDistStep;0.00909091;16.4152;2.65115;14.0425;-1;0
31;12;15;0;22.032267688644;30.973134;2872;ymfPlusDistStep;0.00588235;16.4152;17.0754;17.2914;-1;0
31;12;16;0;26.862267688644;30.973134;2872;ymfPlusDistStep;0.00588235;16.4152;5.00161;12.3014;-1;0
31;12;17;1;30.782267688644;30.973134;2872;ymfPlusDistStep;0.00588235;16.4152;18.9938;7.32503;-1;0
