#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=global,NODE_ID=-1,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;own_cell;node_id
523;14;10;3;523;523;-1;local;0;0;136836, 137132, 137500
523;14;12;1;523;523;-1;local;0;0;139700
523;14;15;1;523;523;-1;local;0;0;143065
523;14;16;2;523;523;-1;local;0;0;142251, 142778
523;14;20;1;523;523;-1;local;0;0;127593
523;14;21;1;523;523;-1;local;0;0;125930
523;14;22;2;523;523;-1;local;0;0;125111, 125973
523;14;26;1;523;523;-1;local;0;0;96563
523;14;28;1;523;523;-1;local;0;0;99513
523;14;30;1;523;523;-1;local;0;0;102642
523;15;16;3;523;523;-1;local;0;0;140388, 140461, 141384
523;15;17;1;523;523;-1;local;0;0;140078
523;15;20;3;523;523;-1;local;0;0;127520, 128568, 129156
523;16;17;3;523;523;-1;local;0;0;137969, 139250, 139293
523;16;19;2;523;523;-1;local;0;0;130291, 131688
523;17;18;5;523;523;-1;local;0;0;135846, 135919, 136793, 137175, 137457
523;17;19;3;523;523;-1;local;0;0;131645, 132124, 132197
523;18;19;1;523;523;-1;local;0;0;134386
524;11;19;1;524;524;-1;local;0;0;137896
524;11;21;3;524;524;-1;local;0;0;133127, 134749, 134822
524;11;22;4;524;524;-1;local;0;0;133054, 134010, 134053, 134343
524;11;23;1;524;524;-1;local;0;0;130364
524;11;24;2;524;524;-1;local;0;0;129457, 131254
524;11;25;1;524;524;-1;local;0;0;128525
524;11;26;1;524;524;-1;local;0;0;126328
524;11;27;3;524;524;-1;local;0;0;124158, 125068, 126371
524;11;28;4;524;524;-1;local;0;0;123434, 123477, 123785, 124085
524;11;29;2;524;524;-1;local;0;0;122934, 122977
524;11;30;2;524;524;-1;local;0;0;120690, 120975
524;11;31;4;524;524;-1;local;0;0;118767, 118840, 119706, 120647
524;11;32;3;524;524;-1;local;0;0;118020, 118063, 118401
524;11;33;4;524;524;-1;local;0;0;115707, 116016, 116059, 116401
524;11;34;2;524;524;-1;local;0;0;113971, 114044
524;12;16;1;524;524;-1;local;0;0;143138
524;12;17;1;524;524;-1;local;0;0;142735
524;12;18;2;524;524;-1;local;0;0;18, 140121
524;12;19;1;524;524;-1;local;0;0;139743
524;12;20;1;524;524;-1;local;0;0;88354
524;12;21;3;524;524;-1;local;0;0;88397, 88707, 88750
524;12;22;2;524;524;-1;local;0;0;89162, 121742
524;12;35;2;524;524;-1;local;0;0;111487, 112318
524;13;9;1;524;524;-1;local;0;0;144862
524;13;10;2;524;524;-1;local;0;0;137132, 141311
524;13;11;1;524;524;-1;local;0;0;141238
524;13;12;2;524;524;-1;local;0;0;137750, 137823
524;13;13;2;524;524;-1;local;0;0;141427, 142294
524;13;14;1;524;524;-1;local;0;0;144905
524;13;15;4;524;524;-1;local;0;0;145406, 145449, 145734, 145807
524;13;16;3;524;524;-1;local;0;0;143897, 143970, 144948
524;13;22;3;524;524;-1;local;0;0;90906, 90949, 91289
524;13;23;4;524;524;-1;local;0;0;91332, 91590, 91633, 93370
524;13;24;4;524;524;-1;local;0;0;93413, 93713, 93756, 94060
524;13;25;4;524;524;-1;local;0;0;90132, 94374, 95401, 96200
524;13;26;2;524;524;-1;local;0;0;96874, 96947
524;13;27;1;524;524;-1;local;0;0;97793
524;13;28;1;524;524;-1;local;0;0;98661
524;13;29;2;524;524;-1;local;0;0;101491, 101856
524;13;30;1;524;524;-1;local;0;0;103447
524;13;31;1;524;524;-1;local;0;0;104129
524;13;32;2;524;524;-1;local;0;0;106067, 106384
524;13;33;1;524;524;-1;local;0;0;108042
524;13;34;4;524;524;-1;local;0;0;106836, 108360, 108624, 109003
524;13;35;4;524;524;-1;local;0;0;109076, 109925, 110702, 111123
524;14;9;2;524;524;-1;local;0;0;136836, 144819
524;14;10;1;524;524;-1;local;0;0;137500
524;14;11;1;524;524;-1;local;0;0;139700
524;14;16;2;524;524;-1;local;0;0;142778, 143065
524;14;21;2;524;524;-1;local;0;0;125930, 127593
524;14;22;2;524;524;-1;local;0;0;125111, 125973
524;14;26;1;524;524;-1;local;0;0;96563
524;14;28;1;524;524;-1;local;0;0;99513
524;14;29;1;524;524;-1;local;0;0;102642
524;14;31;1;524;524;-1;local;0;0;105050
524;15;16;3;524;524;-1;local;0;0;140388, 140461, 142251
524;15;17;2;524;524;-1;local;0;0;140078, 141384
524;15;20;3;524;524;-1;local;0;0;127520, 128568, 129156
524;16;17;3;524;524;-1;local;0;0;137969, 139250, 139293
524;16;19;3;524;524;-1;local;0;0;130291, 131645, 131688
524;17;18;4;524;524;-1;local;0;0;135846, 136793, 137175, 137457
524;17;19;3;524;524;-1;local;0;0;132124, 132197, 134386
524;18;18;1;524;524;-1;local;0;0;135919
525;11;19;1;525;525;-1;local;0;0;137896
525;11;21;2;525;525;-1;local;0;0;134749, 134822
525;11;22;4;525;525;-1;local;0;0;133127, 134010, 134053, 134343
525;11;23;1;525;525;-1;local;0;0;133054
525;11;24;3;525;525;-1;local;0;0;129457, 130364, 131254
525;11;26;1;525;525;-1;local;0;0;128525
525;11;27;4;525;525;-1;local;0;0;124158, 125068, 126328, 126371
525;11;28;3;525;525;-1;local;0;0;123477, 123785, 124085
525;11;29;3;525;525;-1;local;0;0;122934, 122977, 123434
525;11;30;2;525;525;-1;local;0;0;120690, 120975
525;11;31;3;525;525;-1;local;0;0;118840, 119706, 120647
525;11;32;4;525;525;-1;local;0;0;118020, 118063, 118401, 118767
525;11;33;4;525;525;-1;local;0;0;115707, 116016, 116059, 116401
525;11;34;1;525;525;-1;local;0;0;113971
525;11;35;1;525;525;-1;local;0;0;114044
525;12;16;1;525;525;-1;local;0;0;143138
525;12;17;1;525;525;-1;local;0;0;142735
525;12;18;2;525;525;-1;local;0;0;18, 140121
525;12;19;1;525;525;-1;local;0;0;139743
525;12;21;4;525;525;-1;local;0;0;88397, 88707, 88750, 121742
525;12;22;1;525;525;-1;local;0;0;89162
525;12;35;2;525;525;-1;local;0;0;111487, 112318
525;13;9;1;525;525;-1;local;0;0;144862
525;13;10;2;525;525;-1;local;0;0;137132, 137500
525;13;11;2;525;525;-1;local;0;0;141238, 141311
525;13;12;2;525;525;-1;local;0;0;137750, 137823
525;13;13;1;525;525;-1;local;0;0;142294
525;13;14;1;525;525;-1;local;0;0;144905
525;13;15;2;525;525;-1;local;0;0;145734, 145807
525;13;16;4;525;525;-1;local;0;0;143897, 144948, 145406, 145449
525;13;22;4;525;525;-1;local;0;0;90906, 90949, 91289, 125111
525;13;23;5;525;525;-1;local;0;0;91332, 91590, 91633, 93370, 93413
525;13;24;4;525;525;-1;local;0;0;90132, 93713, 93756, 94060
525;13;25;4;525;525;-1;local;0;0;94374, 95401, 96200, 96563
525;13;26;3;525;525;-1;local;0;0;96874, 96947, 97793
525;13;28;1;525;525;-1;local;0;0;101491
525;13;29;1;525;525;-1;local;0;0;101856
525;13;30;1;525;525;-1;local;0;0;103447
525;13;31;2;525;525;-1;local;0;0;104129, 106067
525;13;32;1;525;525;-1;local;0;0;106384
525;13;33;2;525;525;-1;local;0;0;106836, 108042
525;13;34;4;525;525;-1;local;0;0;108360, 108624, 109003, 109925
525;13;35;3;525;525;-1;local;0;0;109076, 110702, 111123
525;14;9;2;525;525;-1;local;0;0;136836, 144819
525;14;11;1;525;525;-1;local;0;0;139700
525;14;12;1;525;525;-1;local;0;0;141427
525;14;16;2;525;525;-1;local;0;0;143065, 143970
525;14;21;1;525;525;-1;local;0;0;127593
525;14;22;2;525;525;-1;local;0;0;125930, 125973
525;14;27;1;525;525;-1;local;0;0;99513
525;14;28;1;525;525;-1;local;0;0;98661
525;14;29;1;525;525;-1;local;0;0;102642
525;14;31;1;525;525;-1;local;0;0;105050
525;15;16;3;525;525;-1;local;0;0;140388, 142251, 142778
525;15;17;3;525;525;-1;local;0;0;140078, 140461, 141384
525;15;19;1;525;525;-1;local;0;0;130291
525;15;20;3;525;525;-1;local;0;0;127520, 128568, 129156
525;16;17;2;525;525;-1;local;0;0;139250, 139293
525;16;19;3;525;525;-1;local;0;0;131645, 131688, 132197
525;17;17;1;525;525;-1;local;0;0;137969
525;17;18;4;525;525;-1;local;0;0;135846, 136793, 137175, 137457
525;17;19;2;525;525;-1;local;0;0;132124, 134386
525;18;19;1;525;525;-1;local;0;0;135919
526;11;20;1;526;526;-1;local;0;0;137896
526;11;21;1;526;526;-1;local;0;0;134749
526;11;22;5;526;526;-1;local;0;0;133127, 134010, 134053, 134343, 134822
526;11;23;1;526;526;-1;local;0;0;133054
526;11;24;2;526;526;-1;local;0;0;130364, 131254
526;11;25;1;526;526;-1;local;0;0;129457
526;11;26;1;526;526;-1;local;0;0;128525
526;11;27;3;526;526;-1;local;0;0;125068, 126328, 126371
526;11;28;3;526;526;-1;local;0;0;123785, 124085, 124158
526;11;29;4;526;526;-1;local;0;0;122934, 122977, 123434, 123477
526;11;30;1;526;526;-1;local;0;0;120975
526;11;31;4;526;526;-1;local;0;0;118840, 119706, 120647, 120690
526;11;32;3;526;526;-1;local;0;0;118020, 118401, 118767
526;11;33;4;526;526;-1;local;0;0;115707, 116059, 116401, 118063
526;11;34;1;526;526;-1;local;0;0;116016
526;11;35;2;526;526;-1;local;0;0;113971, 114044
526;12;16;2;526;526;-1;local;0;0;144948, 145406
526;12;17;2;526;526;-1;local;0;0;142735, 143138
526;12;18;1;526;526;-1;local;0;0;18
526;12;19;2;526;526;-1;local;0;0;139743, 140121
526;12;20;1;526;526;-1;local;0;0;88397
526;12;21;4;526;526;-1;local;0;0;88707, 88750, 89162, 121742
526;12;22;1;526;526;-1;local;0;0;90906
526;12;35;2;526;526;-1;local;0;0;111487, 112318
526;13;9;2;526;526;-1;local;0;0;137132, 144862
526;13;10;1;526;526;-1;local;0;0;137500
526;13;11;2;526;526;-1;local;0;0;141238, 141311
526;13;12;2;526;526;-1;local;0;0;137750, 137823
526;13;13;1;526;526;-1;local;0;0;142294
526;13;14;1;526;526;-1;local;0;0;144905
526;13;15;4;526;526;-1;local;0;0;145734, 145807, 146603, 146676
526;13;16;1;526;526;-1;local;0;0;145449
526;13;22;4;526;526;-1;local;0;0;90949, 91289, 91332, 125111
526;13;23;4;526;526;-1;local;0;0;91590, 91633, 93370, 93413
526;13;24;5;526;526;-1;local;0;0;90132, 93713, 93756, 94060, 94374
526;13;25;3;526;526;-1;local;0;0;95401, 96200, 96563
526;13;26;3;526;526;-1;local;0;0;96874, 96947, 97793
526;13;28;1;526;526;-1;local;0;0;101491
526;13;29;2;526;526;-1;local;0;0;101856, 103447
526;13;31;2;526;526;-1;local;0;0;104129, 106067
526;13;32;1;526;526;-1;local;0;0;106384
526;13;33;3;526;526;-1;local;0;0;106836, 108042, 108360
526;13;34;4;526;526;-1;local;0;0;108624, 109003, 109925, 110702
526;13;35;2;526;526;-1;local;0;0;109076, 111123
526;14;9;2;526;526;-1;local;0;0;136836, 144819
526;14;11;1;526;526;-1;local;0;0;139700
526;14;12;1;526;526;-1;local;0;0;141427
526;14;16;3;526;526;-1;local;0;0;143065, 143897, 143970
526;14;21;2;526;526;-1;local;0;0;127520, 127593
526;14;22;2;526;526;-1;local;0;0;125930, 125973
526;14;27;2;526;526;-1;local;0;0;98661, 99513
526;14;29;1;526;526;-1;local;0;0;102642
526;14;30;1;526;526;-1;local;0;0;105050
526;15;16;3;526;526;-1;local;0;0;140388, 142251, 142778
526;15;17;1;526;526;-1;local;0;0;141384
526;15;19;1;526;526;-1;local;0;0;130291
526;15;20;2;526;526;-1;local;0;0;128568, 129156
526;16;17;3;526;526;-1;local;0;0;139250, 140078, 140461
526;16;18;1;526;526;-1;local;0;0;139293
526;16;19;4;526;526;-1;local;0;0;131645, 131688, 132124, 132197
526;17;18;4;526;526;-1;local;0;0;136793, 137175, 137457, 137969
526;17;19;1;526;526;-1;local;0;0;134386
526;18;18;1;526;526;-1;local;0;0;135846
526;18;19;1;526;526;-1;local;0;0;135919
527;11;19;1;527;527;-1;local;0;0;139743
527;11;20;1;527;527;-1;local;0;0;137896
527;11;22;5;527;527;-1;local;0;0;133127, 134053, 134343, 134749, 134822
527;11;23;2;527;527;-1;local;0;0;133054, 134010
527;11;24;2;527;527;-1;local;0;0;130364, 131254
527;11;25;1;527;527;-1;local;0;0;129457
527;11;26;1;527;527;-1;local;0;0;128525
527;11;27;2;527;527;-1;local;0;0;126328, 126371
527;11;28;3;527;527;-1;local;0;0;124085, 124158, 125068
527;11;29;4;527;527;-1;local;0;0;122977, 123434, 123477, 123785
527;11;30;1;527;527;-1;local;0;0;122934
527;11;31;4;527;527;-1;local;0;0;119706, 120647, 120690, 120975
527;11;32;3;527;527;-1;local;0;0;118401, 118767, 118840
527;11;33;4;527;527;-1;local;0;0;115707, 116401, 118020, 118063
527;11;34;2;527;527;-1;local;0;0;116016, 116059
527;11;35;2;527;527;-1;local;0;0;113971, 114044
527;12;16;2;527;527;-1;local;0;0;144948, 145406
527;12;17;2;527;527;-1;local;0;0;142735, 143138
527;12;18;1;527;527;-1;local;0;0;18
527;12;19;1;527;527;-1;local;0;0;140121
527;12;20;1;527;527;-1;local;0;0;88707
527;12;21;4;527;527;-1;local;0;0;88750, 89162, 90906, 121742
527;12;35;1;527;527;-1;local;0;0;112318
527;13;9;2;527;527;-1;local;0;0;144819, 144862
527;13;10;1;527;527;-1;local;0;0;137500
527;13;11;2;527;527;-1;local;0;0;141238, 141311
527;13;12;2;527;527;-1;local;0;0;137823, 142294
527;13;14;1;527;527;-1;local;0;0;144905
527;13;15;2;527;527;-1;local;0;0;146603, 146676
527;13;16;3;527;527;-1;local;0;0;145449, 145734, 145807
527;13;22;6;527;527;-1;local;0;0;90949, 91289, 91332, 91590, 125111, 125973
527;13;23;5;527;527;-1;local;0;0;91633, 93370, 93413, 93713, 93756
527;13;24;3;527;527;-1;local;0;0;90132, 94060, 94374
527;13;25;4;527;527;-1;local;0;0;95401, 96200, 96563, 96874
527;13;26;2;527;527;-1;local;0;0;96947, 97793
527;13;27;1;527;527;-1;local;0;0;99513
527;13;28;2;527;527;-1;local;0;0;101491, 101856
527;13;29;1;527;527;-1;local;0;0;103447
527;13;31;3;527;527;-1;local;0;0;104129, 106067, 106384
527;13;33;3;527;527;-1;local;0;0;106836, 108042, 108360
527;13;34;5;527;527;-1;local;0;0;108624, 109003, 109925, 110702, 111123
527;13;35;2;527;527;-1;local;0;0;109076, 111487
527;14;9;2;527;527;-1;local;0;0;136836, 137132
527;14;11;1;527;527;-1;local;0;0;139700
527;14;12;1;527;527;-1;local;0;0;141427
527;14;16;3;527;527;-1;local;0;0;143065, 143897, 143970
527;14;21;2;527;527;-1;local;0;0;127520, 127593
527;14;22;1;527;527;-1;local;0;0;125930
527;14;27;1;527;527;-1;local;0;0;98661
527;14;29;1;527;527;-1;local;0;0;102642
527;14;30;1;527;527;-1;local;0;0;105050
527;15;16;2;527;527;-1;local;0;0;142251, 142778
527;15;17;1;527;527;-1;local;0;0;141384
527;15;19;1;527;527;-1;local;0;0;130291
527;15;20;2;527;527;-1;local;0;0;128568, 129156
527;16;16;1;527;527;-1;local;0;0;140388
527;16;17;3;527;527;-1;local;0;0;139250, 140078, 140461
527;16;18;1;527;527;-1;local;0;0;139293
527;16;19;4;527;527;-1;local;0;0;131645, 131688, 132124, 132197
527;17;18;3;527;527;-1;local;0;0;137175, 137457, 137969
527;17;19;1;527;527;-1;local;0;0;134386
527;18;18;1;527;527;-1;local;0;0;136793
527;18;19;2;527;527;-1;local;0;0;135846, 135919
528;11;19;1;528;528;-1;local;0;0;139743
528;11;20;1;528;528;-1;local;0;0;137896
528;11;22;4;528;528;-1;local;0;0;133127, 134343, 134749, 134822
528;11;23;3;528;528;-1;local;0;0;133054, 134010, 134053
528;11;24;2;528;528;-1;local;0;0;130364, 131254
528;11;25;1;528;528;-1;local;0;0;129457
528;11;26;1;528;528;-1;local;0;0;128525
528;11;27;2;528;528;-1;local;0;0;126328, 126371
528;11;28;3;528;528;-1;local;0;0;124085, 124158, 125068
528;11;29;4;528;528;-1;local;0;0;122977, 123434, 123477, 123785
528;11;30;1;528;528;-1;local;0;0;122934
528;11;31;3;528;528;-1;local;0;0;120647, 120690, 120975
528;11;32;4;528;528;-1;local;0;0;118401, 118767, 118840, 119706
528;11;33;3;528;528;-1;local;0;0;115707, 118020, 118063
528;11;34;3;528;528;-1;local;0;0;116016, 116059, 116401
528;11;35;2;528;528;-1;local;0;0;113971, 114044
528;12;16;2;528;528;-1;local;0;0;144948, 145406
528;12;17;1;528;528;-1;local;0;0;143138
528;12;18;2;528;528;-1;local;0;0;18, 142735
528;12;19;1;528;528;-1;local;0;0;140121
528;12;20;1;528;528;-1;local;0;0;88750
528;12;21;4;528;528;-1;local;0;0;89162, 90906, 90949, 121742
528;12;35;1;528;528;-1;local;0;0;112318
528;13;9;2;528;528;-1;local;0;0;144819, 144862
528;13;11;3;528;528;-1;local;0;0;139700, 141238, 141311
528;13;12;1;528;528;-1;local;0;0;142294
528;13;14;1;528;528;-1;local;0;0;144905
528;13;15;4;528;528;-1;local;0;0;146603, 146676, 147437, 147480
528;13;16;3;528;528;-1;local;0;0;145449, 145734, 145807
528;13;22;6;528;528;-1;local;0;0;91289, 91332, 91590, 91633, 125111, 125973
528;13;23;5;528;528;-1;local;0;0;93370, 93413, 93713, 93756, 94060
528;13;24;3;528;528;-1;local;0;0;90132, 94374, 95401
528;13;25;4;528;528;-1;local;0;0;96200, 96563, 96874, 96947
528;13;26;1;528;528;-1;local;0;0;97793
528;13;27;2;528;528;-1;local;0;0;98661, 99513
528;13;28;1;528;528;-1;local;0;0;101856
528;13;29;1;528;528;-1;local;0;0;103447
528;13;30;1;528;528;-1;local;0;0;104129
528;13;31;2;528;528;-1;local;0;0;106067, 106384
528;13;32;1;528;528;-1;local;0;0;108042
528;13;33;3;528;528;-1;local;0;0;106836, 108360, 108624
528;13;34;5;528;528;-1;local;0;0;109003, 109076, 109925, 110702, 111123
528;13;35;1;528;528;-1;local;0;0;111487
528;14;9;2;528;528;-1;local;0;0;136836, 137132
528;14;10;1;528;528;-1;local;0;0;137500
528;14;12;1;528;528;-1;local;0;0;141427
528;14;16;3;528;528;-1;local;0;0;143065, 143897, 143970
528;14;21;3;528;528;-1;local;0;0;127520, 127593, 128568
528;14;22;1;528;528;-1;local;0;0;125930
528;14;28;1;528;528;-1;local;0;0;101491
528;14;29;1;528;528;-1;local;0;0;102642
528;14;30;1;528;528;-1;local;0;0;105050
528;15;16;1;528;528;-1;local;0;0;142778
528;15;17;2;528;528;-1;local;0;0;141384, 142251
528;15;19;1;528;528;-1;local;0;0;131688
528;15;20;2;528;528;-1;local;0;0;129156, 130291
528;16;17;3;528;528;-1;local;0;0;140078, 140388, 140461
528;16;19;3;528;528;-1;local;0;0;131645, 132124, 132197
528;17;18;5;528;528;-1;local;0;0;137175, 137457, 137969, 139250, 139293
528;17;19;2;528;528;-1;local;0;0;134386, 135919
528;18;19;2;528;528;-1;local;0;0;135846, 136793
529;11;20;2;529;529;-1;local;0;0;137896, 139743
529;11;22;2;529;529;-1;local;0;0;134749, 134822
529;11;23;5;529;529;-1;local;0;0;133054, 133127, 134010, 134053, 134343
529;11;24;1;529;529;-1;local;0;0;130364
529;11;25;2;529;529;-1;local;0;0;129457, 131254
529;11;26;1;529;529;-1;local;0;0;128525
529;11;27;1;529;529;-1;local;0;0;126328
529;11;28;3;529;529;-1;local;0;0;124158, 125068, 126371
529;11;29;4;529;529;-1;local;0;0;123434, 123477, 123785, 124085
529;11;30;2;529;529;-1;local;0;0;122934, 122977
529;11;31;2;529;529;-1;local;0;0;120690, 120975
529;11;32;4;529;529;-1;local;0;0;118767, 118840, 119706, 120647
529;11;33;3;529;529;-1;local;0;0;118020, 118063, 118401
529;11;34;4;529;529;-1;local;0;0;115707, 116016, 116059, 116401
529;11;35;1;529;529;-1;local;0;0;113971
529;12;16;2;529;529;-1;local;0;0;145406, 145449
529;12;17;2;529;529;-1;local;0;0;143138, 144948
529;12;18;2;529;529;-1;local;0;0;18, 142735
529;12;19;1;529;529;-1;local;0;0;140121
529;12;20;1;529;529;-1;local;0;0;88750
529;12;21;4;529;529;-1;local;0;0;89162, 90906, 90949, 121742
529;12;22;1;529;529;-1;local;0;0;91289
529;12;35;1;529;529;-1;local;0;0;114044
529;13;9;2;529;529;-1;local;0;0;137132, 144819
529;13;10;2;529;529;-1;local;0;0;139700, 144862
529;13;11;1;529;529;-1;local;0;0;141311
529;13;12;2;529;529;-1;local;0;0;141238, 142294
529;13;14;1;529;529;-1;local;0;0;144905
529;13;15;4;529;529;-1;local;0;0;146603, 146676, 147437, 147480
529;13;16;2;529;529;-1;local;0;0;145734, 145807
529;13;22;7;529;529;-1;local;0;0;91332, 91590, 91633, 93370, 125111, 125930, 125973
529;13;23;4;529;529;-1;local;0;0;93413, 93713, 93756, 94060
529;13;24;4;529;529;-1;local;0;0;90132, 94374, 95401, 96200
529;13;25;3;529;529;-1;local;0;0;96563, 96874, 96947
529;13;26;2;529;529;-1;local;0;0;97793, 99513
529;13;27;1;529;529;-1;local;0;0;98661
529;13;28;2;529;529;-1;local;0;0;101856, 102642
529;13;29;1;529;529;-1;local;0;0;103447
529;13;30;1;529;529;-1;local;0;0;104129
529;13;31;2;529;529;-1;local;0;0;106067, 106384
529;13;32;2;529;529;-1;local;0;0;106836, 108042
529;13;33;3;529;529;-1;local;0;0;108360, 108624, 109003
529;13;34;4;529;529;-1;local;0;0;109076, 109925, 110702, 111123
529;13;35;2;529;529;-1;local;0;0;111487, 112318
529;14;9;2;529;529;-1;local;0;0;136836, 137500
529;14;12;1;529;529;-1;local;0;0;141427
529;14;16;2;529;529;-1;local;0;0;143897, 143970
529;14;21;3;529;529;-1;local;0;0;127520, 128568, 129156
529;14;22;1;529;529;-1;local;0;0;127593
529;14;28;1;529;529;-1;local;0;0;101491
529;14;30;1;529;529;-1;local;0;0;105050
529;15;16;1;529;529;-1;local;0;0;143065
529;15;17;3;529;529;-1;local;0;0;141384, 142251, 142778
529;15;19;2;529;529;-1;local;0;0;131645, 131688
529;15;20;1;529;529;-1;local;0;0;130291
529;16;17;3;529;529;-1;local;0;0;140078, 140388, 140461
529;16;19;3;529;529;-1;local;0;0;132124, 132197, 134386
529;17;18;4;529;529;-1;local;0;0;137457, 137969, 139250, 139293
529;17;19;1;529;529;-1;local;0;0;135919
529;18;18;1;529;529;-1;local;0;0;137175
529;18;19;2;529;529;-1;local;0;0;135846, 136793
530;11;19;1;530;530;-1;local;0;0;140121
530;11;20;2;530;530;-1;local;0;0;137896, 139743
530;11;22;2;530;530;-1;local;0;0;134749, 134822
530;11;23;4;530;530;-1;local;0;0;133127, 134010, 134053, 134343
530;11;24;1;530;530;-1;local;0;0;133054
530;11;25;3;530;530;-1;local;0;0;129457, 130364, 131254
530;11;27;1;530;530;-1;local;0;0;128525
530;11;28;4;530;530;-1;local;0;0;124158, 125068, 126328, 126371
530;11;29;2;530;530;-1;local;0;0;123785, 124085
530;11;30;4;530;530;-1;local;0;0;122934, 122977, 123434, 123477
530;11;31;2;530;530;-1;local;0;0;120690, 120975
530;11;32;3;530;530;-1;local;0;0;118840, 119706, 120647
530;11;33;4;530;530;-1;local;0;0;118020, 118063, 118401, 118767
530;11;34;3;530;530;-1;local;0;0;115707, 116059, 116401
530;11;35;2;530;530;-1;local;0;0;113971, 116016
530;12;16;1;530;530;-1;local;0;0;145406
530;12;17;3;530;530;-1;local;0;0;143138, 144948, 145449
530;12;18;2;530;530;-1;local;0;0;18, 142735
530;12;20;1;530;530;-1;local;0;0;121742
530;12;21;4;530;530;-1;local;0;0;89162, 90906, 90949, 91289
530;12;22;1;530;530;-1;local;0;0;91332
530;12;35;1;530;530;-1;local;0;0;114044
530;13;8;1;530;530;-1;local;0;0;147846
530;13;9;1;530;530;-1;local;0;0;137132
530;13;10;3;530;530;-1;local;0;0;139700, 144819, 144862
530;13;11;1;530;530;-1;local;0;0;141311
530;13;12;2;530;530;-1;local;0;0;141238, 142294
530;13;13;1;530;530;-1;local;0;0;144905
530;13;15;5;530;530;-1;local;0;0;146676, 147437, 147480, 147889, 147932
530;13;16;3;530;530;-1;local;0;0;145734, 145807, 146603
530;13;22;6;530;530;-1;local;0;0;91590, 91633, 93370, 125111, 125930, 125973
530;13;23;5;530;530;-1;local;0;0;90132, 93413, 93713, 93756, 94060
530;13;24;4;530;530;-1;local;0;0;94374, 95401, 96200, 96563
530;13;25;3;530;530;-1;local;0;0;96874, 96947, 97793
530;13;26;1;530;530;-1;local;0;0;99513
530;13;27;1;530;530;-1;local;0;0;98661
530;13;28;2;530;530;-1;local;0;0;101856, 102642
530;13;29;1;530;530;-1;local;0;0;103447
530;13;30;1;530;530;-1;local;0;0;104129
530;13;31;2;530;530;-1;local;0;0;106067, 106384
530;13;32;2;530;530;-1;local;0;0;106836, 108042
530;13;33;3;530;530;-1;local;0;0;108360, 108624, 109003
530;13;34;5;530;530;-1;local;0;0;109076, 109925, 110702, 111123, 111487
530;13;35;1;530;530;-1;local;0;0;112318
530;14;8;2;530;530;-1;local;0;0;136836, 147803
530;14;9;1;530;530;-1;local;0;0;137500
530;14;11;1;530;530;-1;local;0;0;141427
530;14;16;1;530;530;-1;local;0;0;143897
